Aggro Shaman	Token Shaman	159	44.65
Aggro Shaman	Barnes Hunter	42	59.52
Aggro Shaman	Aggro Druid	312	33.65
Aggro Shaman	OTK DK Paladin	26	50.0
Pirate Warrior	Secret Hunter	188	61.7
Pirate Warrior	Quest Druid	6	50.0
Pirate Warrior	Giants Shaman	150	58.0
Pirate Warrior	Quest Rogue	5	80.0
Pirate Warrior	Deathrattle Rogue	100	72.0
Pirate Warrior	Murloc Paladin	1088	41.45
Pirate Warrior	Control Paladin	5	40.0
Pirate Warrior	Handbuff Paladin	1	0.0
Pirate Warrior	Spiteful Summoner Hunter	3	100.0
Pirate Warrior	Cube Warlock	2398	58.17
Pirate Warrior	Recruit Druid	1	0.0
Pirate Warrior	Mill Rogue	1081	87.97
Pirate Warrior	Oakheart Druid	1	100.0
Pirate Warrior	Control Shaman	2	0.0
Pirate Warrior	Dragon Priest	860	58.37
Pirate Warrior	Elemental Shaman	82	64.63
Pirate Warrior	Silence Priest	5	40.0
Pirate Warrior	Control Warlock (Depricated)	3	66.66
Pirate Warrior	Midrange Hunter	761	50.72
Pirate Warrior	Spell Hunter	247	52.22
Pirate Warrior	Zoo Warlock	1629	49.17
Pirate Warrior	Elemental Priest	295	60.67
Pirate Warrior	Leyline Mage	5	80.0
Pirate Warrior	Deathrattle Hunter	4	100.0
Pirate Warrior	Aggro Druid	1240	34.27
Pirate Warrior	Miracle Druid	5	60.0
Pirate Warrior	Spiteful Warrior	97	56.7
Pirate Warrior	Aggro Paladin	1270	36.14
Pirate Warrior	Beast Hunter	1	100.0
Pirate Warrior	Miracle Rogue	529	64.27
Pirate Warrior	Aggro Shaman	52	50.0
Pirate Warrior	Pirate Warrior	182	50.0
Pirate Warrior	Spiteful Priest	2488	54.09
Pirate Warrior	Deathrattle Warrior	2	100.0
Pirate Warrior	Big Spell Mage	1159	51.42
Pirate Warrior	Silver Hand Paladin	5	60.0
Pirate Warrior	Recruit Hunter	10	90.0
Pirate Warrior	Control Warrior	2	50.0
Pirate Warrior	Prince Warlock	2	100.0
Pirate Warrior	Quest Warrior	104	63.46
Pirate Warrior	Kingsbane Rogue	1	100.0
Pirate Warrior	Demon Warlock	1435	53.31
Pirate Warrior	Aggro Hunter	965	39.06
Pirate Warrior	Recruit Warrior	76	77.63
Pirate Warrior	Shield Warrior	54	51.85
Pirate Warrior	Highlander Mage	2	100.0
Pirate Warrior	Jade Druid	2462	45.49
Pirate Warrior	Control Mage	17	70.58
Pirate Warrior	Elemental Mage	3	66.66
Pirate Warrior	Exodia Mage	705	83.12
Pirate Warrior	Secret Mage	2420	49.62
Pirate Warrior	Big Druid	2	0.0
Pirate Warrior	Taunt Druid	1	100.0
Pirate Warrior	Jade Rogue	1	0.0
Pirate Warrior	Handlock	2	0.0
Pirate Warrior	Tempo Rogue	3446	42.13
Pirate Warrior	Overload Shaman	5	80.0
Pirate Warrior	Highlander Priest	2880	55.45
Pirate Warrior	Big Priest	481	50.72
Pirate Warrior	Fatigue Warrior	207	52.65
Pirate Warrior	Quest Paladin	1	100.0
Pirate Warrior	N'Zoth Paladin	182	51.64
Pirate Warrior	Miracle Priest	1	0.0
Pirate Warrior	Token Shaman	560	48.03
Pirate Warrior	Barnes Hunter	209	57.41
Pirate Warrior	OTK DK Paladin	191	48.16
Pirate Warrior	Midrange Paladin	14	57.14
Pirate Warrior	Highlander Warlock	1	0.0
Murloc Shaman	Jade Druid	2	100.0
Murloc Shaman	Spiteful Priest	2	50.0
Murloc Shaman	Exodia Mage	1	100.0
Murloc Shaman	Spell Hunter	1	100.0
Murloc Shaman	Secret Mage	5	60.0
Murloc Shaman	Token Shaman	1	0.0
Murloc Shaman	Tempo Rogue	2	0.0
Murloc Shaman	Zoo Warlock	2	0.0
Murloc Shaman	Aggro Hunter	1	0.0
Murloc Shaman	Deathrattle Rogue	1	0.0
Overload Shaman	Mill Rogue	10	30.0
Overload Shaman	Giants Shaman	3	0.0
Overload Shaman	Murloc Paladin	9	22.22
Overload Shaman	Spiteful Warrior	1	0.0
Overload Shaman	Cube Warlock	19	31.57
Overload Shaman	Recruit Druid	1	0.0
Overload Shaman	Elemental Shaman	4	75.0
Overload Shaman	Dragon Priest	10	40.0
Overload Shaman	Midrange Hunter	13	23.07
Overload Shaman	Spell Hunter	3	33.33
Overload Shaman	Zoo Warlock	15	33.33
Overload Shaman	Elemental Priest	4	0.0
Overload Shaman	Secret Hunter	4	25.0
Overload Shaman	Aggro Paladin	13	15.38
Overload Shaman	Miracle Rogue	2	50.0
Overload Shaman	Pirate Warrior	5	20.0
Overload Shaman	Big Spell Mage	9	44.44
Overload Shaman	Demon Warlock	4	75.0
Overload Shaman	Aggro Hunter	7	57.14
Overload Shaman	Shield Warrior	2	50.0
Overload Shaman	Jade Druid	20	20.0
Overload Shaman	Spiteful Priest	29	24.13
Overload Shaman	Exodia Mage	2	0.0
Overload Shaman	Secret Mage	35	5.71
Overload Shaman	OTK DK Paladin	4	75.0
Overload Shaman	Tempo Rogue	26	15.38
Overload Shaman	Highlander Priest	19	26.31
Overload Shaman	Big Priest	7	28.57
Overload Shaman	N'Zoth Paladin	1	0.0
Overload Shaman	Token Shaman	18	33.33
Overload Shaman	Barnes Hunter	1	100.0
Overload Shaman	Aggro Druid	9	66.66
Highlander Priest	Handlock	11	63.63
Highlander Priest	Silence Priest	24	41.66
Highlander Priest	Dragon Priest	17097	45.25
Highlander Priest	Midrange Hunter	7830	45.42
Highlander Priest	Highlander Warlock	11	72.72
Highlander Priest	Discard Warlock	1	0.0
Highlander Priest	Zoo Warlock	37545	52.07
Highlander Priest	Deathrattle Hunter	8	37.5
Highlander Priest	Secret Hunter	2328	45.87
Highlander Priest	Deathrattle Rogue	948	52.95
Highlander Priest	Miracle Rogue	10531	45.95
Highlander Priest	Aggro Shaman	665	57.29
Highlander Priest	Pirate Warrior	2880	44.54
Highlander Priest	Overload Shaman	19	73.68
Highlander Priest	Highlander Priest	84514	50.0
Highlander Priest	Big Priest	10189	53.99
Highlander Priest	Miracle Priest	20	50.0
Highlander Priest	Quest Priest	4	50.0
Highlander Priest	Aggro Druid	34222	56.1
Highlander Priest	Giants Shaman	1563	71.52
Highlander Priest	Spell Hunter	2115	52.48
Highlander Priest	Spiteful Warrior	1786	43.22
Highlander Priest	Midrange Paladin	68	52.94
Highlander Priest	Spiteful Summoner Hunter	65	46.15
Highlander Priest	Cube Warlock	55369	49.39
Highlander Priest	Recruit Druid	32	28.12
Highlander Priest	Dragon Highlander Priest	1	0.0
Highlander Priest	Oakheart Druid	22	50.0
Highlander Priest	Control Shaman	12	83.33
Highlander Priest	Barnes Hunter	2280	42.71
Highlander Priest	Leyline Mage	70	55.71
Highlander Priest	Dragon Paladin	1	100.0
Highlander Priest	Token Shaman	7060	55.5
Highlander Priest	Elemental Shaman	728	69.78
Highlander Priest	Control Warlock (Depricated)	22	54.54
Highlander Priest	Water Rogue	1	100.0
Highlander Priest	Elemental Priest	8714	51.2
Highlander Priest	Elemental Paladin	1	100.0
Highlander Priest	Corpsetaker Rogue	3	66.66
Highlander Priest	Miracle Druid	69	40.57
Highlander Priest	Aggro Paladin	24607	46.73
Highlander Priest	Beast Hunter	21	42.85
Highlander Priest	Big Spell Mage	22478	51.46
Highlander Priest	Silver Hand Paladin	31	61.29
Highlander Priest	Recruit Hunter	112	39.28
Highlander Priest	Control Warrior	21	47.61
Highlander Priest	Prince Warlock	10	60.0
Highlander Priest	Oakheart Warrior	1	100.0
Highlander Priest	Kingsbane Rogue	11	63.63
Highlander Priest	Demon Warlock	27357	68.37
Highlander Priest	Recruit Warrior	868	35.59
Highlander Priest	Shield Warrior	564	58.68
Highlander Priest	Spiteful Priest	60236	50.23
Highlander Priest	OTK DK Paladin	2352	55.01
Highlander Priest	Tempo Rogue	93598	54.4
Highlander Priest	Deathrattle Warrior	6	50.0
Highlander Priest	Fatigue Warrior	1937	53.74
Highlander Priest	Enrage Warrior	2	100.0
Highlander Priest	Quest Warrior	747	62.78
Highlander Priest	C'Thun Druid	6	0.0
Highlander Priest	N'Zoth Paladin	2208	67.16
Highlander Priest	Dragon Warrior	1	100.0
Highlander Priest	Mill Rogue	16721	41.09
Highlander Priest	Quest Druid	121	28.09
Highlander Priest	Elemental Rogue	2	100.0
Highlander Priest	Quest Rogue	188	39.36
Highlander Priest	Murloc Paladin	24226	46.39
Highlander Priest	Control Paladin	22	77.27
Highlander Priest	Handbuff Paladin	25	72.0
Highlander Priest	Freeze Mage	6	66.66
Highlander Priest	Aggro Hunter	22119	48.4
Highlander Priest	Highlander Mage	8	37.5
Highlander Priest	Jade Druid	44014	31.79
Highlander Priest	Control Mage	85	56.47
Highlander Priest	Elemental Mage	7	42.85
Highlander Priest	Exodia Mage	12847	43.35
Highlander Priest	Secret Mage	45550	41.01
Highlander Priest	Big Druid	33	39.39
Highlander Priest	Taunt Druid	5	60.0
Highlander Priest	Jade Rogue	4	75.0
Highlander Priest	Pirate Murloc Paladin	5	60.0
Highlander Priest	Quest Paladin	8	75.0
Big Priest	Handlock	7	57.14
Big Priest	Silence Priest	2	100.0
Big Priest	Dragon Priest	2579	51.84
Big Priest	Midrange Hunter	1794	38.68
Big Priest	Zoo Warlock	6000	50.6
Big Priest	Deathrattle Hunter	3	66.66
Big Priest	Secret Hunter	464	45.68
Big Priest	Miracle Rogue	1580	28.67
Big Priest	Aggro Shaman	157	45.22
Big Priest	Pirate Warrior	481	49.27
Big Priest	Big Priest	1264	50.0
Big Priest	Overload Shaman	7	71.42
Big Priest	Highlander Priest	10189	45.98
Big Priest	Control Warrior	2	50.0
Big Priest	Miracle Priest	3	66.66
Big Priest	Quest Priest	1	0.0
Big Priest	Aggro Druid	4931	60.06
Big Priest	Giants Shaman	312	64.42
Big Priest	Deathrattle Rogue	176	39.2
Big Priest	Spiteful Warrior	342	52.04
Big Priest	Midrange Paladin	15	53.33
Big Priest	Spiteful Summoner Hunter	12	50.0
Big Priest	Cube Warlock	6989	47.86
Big Priest	Spiteful Priest	8913	39.82
Big Priest	Dragon Highlander Priest	1	100.0
Big Priest	Oakheart Druid	8	25.0
Big Priest	Control Shaman	3	33.33
Big Priest	Barnes Hunter	426	47.41
Big Priest	Token Shaman	1549	53.32
Big Priest	Elemental Shaman	160	60.0
Big Priest	Control Warlock (Depricated)	5	40.0
Big Priest	Spell Hunter	434	54.6
Big Priest	Recruit Druid	5	40.0
Big Priest	Elemental Priest	1030	41.26
Big Priest	Elemental Paladin	1	100.0
Big Priest	Miracle Druid	8	50.0
Big Priest	Aggro Paladin	3974	41.59
Big Priest	Beast Hunter	3	0.0
Big Priest	Big Spell Mage	2695	73.87
Big Priest	Silver Hand Paladin	4	75.0
Big Priest	Recruit Hunter	22	59.09
Big Priest	Leyline Mage	10	40.0
Big Priest	Prince Warlock	3	33.33
Big Priest	Kingsbane Rogue	2	0.0
Big Priest	Demon Warlock	3329	76.5
Big Priest	Recruit Warrior	136	52.94
Big Priest	Shield Warrior	90	80.0
Big Priest	OTK DK Paladin	358	45.81
Big Priest	Tempo Rogue	13176	46.86
Big Priest	Deathrattle Warrior	4	75.0
Big Priest	Fatigue Warrior	352	75.56
Big Priest	Enrage Warrior	1	100.0
Big Priest	Quest Warrior	166	73.49
Big Priest	Tempo Mage	2	50.0
Big Priest	N'Zoth Paladin	397	65.99
Big Priest	Mill Rogue	2562	23.38
Big Priest	Quest Druid	12	33.33
Big Priest	Quest Rogue	13	30.76
Big Priest	Murloc Paladin	3834	42.46
Big Priest	Control Paladin	3	66.66
Big Priest	Handbuff Paladin	4	75.0
Big Priest	Freeze Mage	2	50.0
Big Priest	Aggro Hunter	3326	39.23
Big Priest	Highlander Mage	2	100.0
Big Priest	Jade Druid	6769	55.17
Big Priest	Control Mage	12	50.0
Big Priest	Elemental Mage	6	66.66
Big Priest	Exodia Mage	1910	36.33
Big Priest	Secret Mage	7761	44.51
Big Priest	Big Druid	8	62.5
Big Priest	Taunt Druid	1	100.0
Big Priest	Jade Rogue	1	0.0
Big Priest	Pirate Murloc Paladin	1	100.0
Miracle Priest	Mill Rogue	5	0.0
Miracle Priest	Quest Rogue	1	0.0
Miracle Priest	Deathrattle Rogue	1	0.0
Miracle Priest	Murloc Paladin	8	50.0
Miracle Priest	Spiteful Warrior	1	0.0
Miracle Priest	Cube Warlock	22	50.0
Miracle Priest	Spiteful Priest	14	50.0
Miracle Priest	Barnes Hunter	1	0.0
Miracle Priest	Dragon Priest	7	42.85
Miracle Priest	Midrange Hunter	5	0.0
Miracle Priest	Spell Hunter	4	25.0
Miracle Priest	Zoo Warlock	7	71.42
Miracle Priest	Elemental Priest	2	0.0
Miracle Priest	Aggro Paladin	15	53.33
Miracle Priest	Miracle Rogue	4	50.0
Miracle Priest	Aggro Shaman	1	0.0
Miracle Priest	Pirate Warrior	1	100.0
Miracle Priest	Big Spell Mage	9	55.55
Miracle Priest	Demon Warlock	14	85.71
Miracle Priest	Aggro Hunter	11	45.45
Miracle Priest	Recruit Warrior	2	0.0
Miracle Priest	Jade Druid	17	29.41
Miracle Priest	Exodia Mage	7	42.85
Miracle Priest	Secret Mage	16	50.0
Miracle Priest	Tempo Rogue	33	42.42
Miracle Priest	Highlander Priest	20	50.0
Miracle Priest	Big Priest	3	33.33
Miracle Priest	Fatigue Warrior	1	100.0
Miracle Priest	N'Zoth Paladin	2	0.0
Miracle Priest	Token Shaman	3	100.0
Miracle Priest	Aggro Druid	14	64.28
Quest Priest	Mill Rogue	3	66.66
Quest Priest	Deathrattle Rogue	1	100.0
Quest Priest	Murloc Paladin	2	50.0
Quest Priest	Spiteful Warrior	1	0.0
Quest Priest	Cube Warlock	14	42.85
Quest Priest	Spiteful Priest	15	26.66
Quest Priest	Dragon Priest	4	50.0
Quest Priest	Midrange Hunter	7	28.57
Quest Priest	Spell Hunter	1	0.0
Quest Priest	Zoo Warlock	10	30.0
Quest Priest	Elemental Priest	1	100.0
Quest Priest	Secret Hunter	1	0.0
Quest Priest	Aggro Paladin	6	50.0
Quest Priest	Beast Hunter	1	0.0
Quest Priest	Miracle Rogue	5	20.0
Quest Priest	Big Spell Mage	6	16.66
Quest Priest	Demon Warlock	3	33.33
Quest Priest	Aggro Hunter	3	0.0
Quest Priest	Jade Druid	19	15.78
Quest Priest	Exodia Mage	5	20.0
Quest Priest	Secret Mage	12	25.0
Quest Priest	Tempo Rogue	19	26.31
Quest Priest	Highlander Priest	4	50.0
Quest Priest	Big Priest	1	100.0
Quest Priest	Quest Warrior	1	100.0
Quest Priest	N'Zoth Paladin	1	100.0
Quest Priest	Token Shaman	5	40.0
Quest Priest	Aggro Druid	3	33.33
Aggro Druid	Handlock	8	50.0
Aggro Druid	Silence Priest	22	40.9
Aggro Druid	Dragon Priest	7598	45.99
Aggro Druid	Midrange Hunter	4109	57.82
Aggro Druid	Highlander Warlock	5	60.0
Aggro Druid	Zoo Warlock	16891	51.67
Aggro Druid	Deathrattle Hunter	5	40.0
Aggro Druid	Secret Hunter	1270	56.29
Aggro Druid	Miracle Rogue	4647	65.69
Aggro Druid	Aggro Shaman	312	66.34
Aggro Druid	Pirate Warrior	1240	65.72
Aggro Druid	Big Priest	4931	39.93
Aggro Druid	Overload Shaman	9	33.33
Aggro Druid	Highlander Priest	34222	43.89
Aggro Druid	Control Warrior	18	72.22
Aggro Druid	Miracle Priest	14	35.71
Aggro Druid	Quest Priest	3	66.66
Aggro Druid	Aggro Druid	15012	50.0
Aggro Druid	Giants Shaman	879	52.9
Aggro Druid	Deathrattle Rogue	538	84.2
Aggro Druid	Spiteful Warrior	924	61.36
Aggro Druid	Midrange Paladin	37	54.05
Aggro Druid	Spiteful Summoner Hunter	16	43.75
Aggro Druid	Cube Warlock	24423	51.0
Aggro Druid	Spiteful Priest	25823	50.3
Aggro Druid	Dragon Highlander Priest	6	66.66
Aggro Druid	Oakheart Druid	12	75.0
Aggro Druid	Control Shaman	7	57.14
Aggro Druid	Barnes Hunter	1430	53.7
Aggro Druid	Token Shaman	3689	54.94
Aggro Druid	Control Priest	1	100.0
Aggro Druid	Elemental Shaman	410	63.17
Aggro Druid	Control Warlock (Depricated)	15	66.66
Aggro Druid	Spell Hunter	1415	56.6
Aggro Druid	Recruit Druid	27	62.96
Aggro Druid	Elemental Priest	3923	45.9
Aggro Druid	Tempo Priest	5	40.0
Aggro Druid	Miracle Druid	41	68.29
Aggro Druid	Aggro Paladin	12630	53.71
Aggro Druid	Beast Hunter	14	50.0
Aggro Druid	Big Spell Mage	11514	41.53
Aggro Druid	Silver Hand Paladin	19	57.89
Aggro Druid	Recruit Hunter	55	63.63
Aggro Druid	Leyline Mage	33	78.78
Aggro Druid	Prince Warlock	5	80.0
Aggro Druid	Kingsbane Rogue	6	66.66
Aggro Druid	Demon Warlock	15425	40.91
Aggro Druid	Recruit Warrior	505	54.45
Aggro Druid	Shield Warrior	403	48.63
Aggro Druid	OTK DK Paladin	1328	48.64
Aggro Druid	Tempo Rogue	38901	51.87
Aggro Druid	Deathrattle Warrior	5	60.0
Aggro Druid	Fatigue Warrior	1358	54.34
Aggro Druid	Enrage Warrior	1	100.0
Aggro Druid	Quest Warrior	486	53.29
Aggro Druid	C'Thun Druid	4	75.0
Aggro Druid	N'Zoth Paladin	1296	49.45
Aggro Druid	Mill Rogue	7829	81.37
Aggro Druid	Quest Druid	30	86.66
Aggro Druid	Quest Rogue	69	79.71
Aggro Druid	Murloc Paladin	11454	47.86
Aggro Druid	Control Paladin	14	57.14
Aggro Druid	Handbuff Paladin	16	62.5
Aggro Druid	Murloc Aggro Paladin	4	75.0
Aggro Druid	Freeze Mage	4	100.0
Aggro Druid	Aggro Hunter	9424	58.06
Aggro Druid	Highlander Mage	5	60.0
Aggro Druid	Jade Druid	23444	56.05
Aggro Druid	Control Mage	57	52.63
Aggro Druid	Elemental Mage	13	100.0
Aggro Druid	Exodia Mage	6019	65.82
Aggro Druid	Secret Mage	20326	54.1
Aggro Druid	Big Druid	29	48.27
Aggro Druid	Taunt Druid	1	100.0
Aggro Druid	Jade Rogue	6	100.0
Aggro Druid	Quest Paladin	2	100.0
Giants Shaman	Mill Rogue	622	43.24
Giants Shaman	Quest Druid	7	42.85
Giants Shaman	Giants Shaman	100	50.0
Giants Shaman	Quest Rogue	2	0.0
Giants Shaman	Deathrattle Rogue	62	48.38
Giants Shaman	Murloc Paladin	707	37.34
Giants Shaman	Control Paladin	1	100.0
Giants Shaman	Handbuff Paladin	1	100.0
Giants Shaman	Spiteful Summoner Hunter	5	40.0
Giants Shaman	Cube Warlock	1388	33.21
Giants Shaman	Recruit Druid	3	100.0
Giants Shaman	Oakheart Druid	2	0.0
Giants Shaman	Control Shaman	2	0.0
Giants Shaman	Dragon Priest	559	40.6
Giants Shaman	Elemental Shaman	64	48.43
Giants Shaman	Silence Priest	3	66.66
Giants Shaman	Control Warlock (Depricated)	2	100.0
Giants Shaman	Midrange Hunter	532	44.17
Giants Shaman	Spell Hunter	151	45.69
Giants Shaman	Zoo Warlock	1114	37.61
Giants Shaman	Elemental Priest	149	25.5
Giants Shaman	Leyline Mage	2	0.0
Giants Shaman	Deathrattle Hunter	2	50.0
Giants Shaman	Secret Hunter	116	43.96
Giants Shaman	Miracle Druid	2	50.0
Giants Shaman	Barnes Hunter	105	47.61
Giants Shaman	Aggro Paladin	814	39.8
Giants Shaman	Beast Hunter	3	66.66
Giants Shaman	Miracle Rogue	291	37.11
Giants Shaman	Aggro Shaman	38	52.63
Giants Shaman	Pirate Warrior	150	42.0
Giants Shaman	Spiteful Priest	1856	26.56
Giants Shaman	Spiteful Warrior	72	38.88
Giants Shaman	Deathrattle Warrior	1	0.0
Giants Shaman	Big Spell Mage	638	34.95
Giants Shaman	Silver Hand Paladin	2	100.0
Giants Shaman	Recruit Hunter	5	60.0
Giants Shaman	Control Warrior	5	80.0
Giants Shaman	Prince Warlock	1	0.0
Giants Shaman	Kingsbane Rogue	1	100.0
Giants Shaman	Demon Warlock	700	44.42
Giants Shaman	Aggro Hunter	720	44.16
Giants Shaman	Recruit Warrior	30	33.33
Giants Shaman	Shield Warrior	19	57.89
Giants Shaman	Highlander Mage	1	0.0
Giants Shaman	Jade Druid	1296	43.9
Giants Shaman	Control Mage	5	20.0
Giants Shaman	Elemental Mage	1	100.0
Giants Shaman	Exodia Mage	470	41.06
Giants Shaman	Secret Mage	1580	32.02
Giants Shaman	Big Druid	5	60.0
Giants Shaman	Jade Rogue	1	100.0
Giants Shaman	Handlock	1	0.0
Giants Shaman	Tempo Rogue	2300	32.91
Giants Shaman	Overload Shaman	3	100.0
Giants Shaman	Highlander Priest	1563	28.47
Giants Shaman	Big Priest	312	35.57
Giants Shaman	Fatigue Warrior	98	53.06
Giants Shaman	Quest Warrior	55	54.54
Giants Shaman	C'Thun Druid	1	100.0
Giants Shaman	N'Zoth Paladin	97	52.57
Giants Shaman	Token Shaman	408	31.61
Giants Shaman	Aggro Druid	879	47.09
Giants Shaman	OTK DK Paladin	96	41.66
Giants Shaman	Midrange Paladin	3	33.33
Spell Hunter	Silence Priest	3	66.66
Spell Hunter	Dragon Priest	965	52.33
Spell Hunter	Midrange Hunter	1305	48.12
Spell Hunter	Highlander Warlock	2	100.0
Spell Hunter	Zoo Warlock	1954	39.96
Spell Hunter	Deathrattle Hunter	2	0.0
Spell Hunter	Secret Hunter	259	39.38
Spell Hunter	Miracle Rogue	514	66.14
Spell Hunter	Aggro Shaman	65	50.76
Spell Hunter	Pirate Warrior	247	47.77
Spell Hunter	Murloc Shaman	1	0.0
Spell Hunter	Overload Shaman	3	66.66
Spell Hunter	Highlander Priest	2115	47.51
Spell Hunter	Control Warrior	1	0.0
Spell Hunter	Miracle Priest	4	75.0
Spell Hunter	Quest Priest	1	100.0
Spell Hunter	Aggro Druid	1415	43.39
Spell Hunter	Giants Shaman	151	54.3
Spell Hunter	Deathrattle Rogue	123	72.35
Spell Hunter	Spiteful Warrior	151	27.81
Spell Hunter	Midrange Paladin	15	40.0
Spell Hunter	Spiteful Summoner Hunter	8	50.0
Spell Hunter	Cube Warlock	2241	34.27
Spell Hunter	Spiteful Priest	2868	31.55
Spell Hunter	Dragon Highlander Priest	2	50.0
Spell Hunter	Control Shaman	1	100.0
Spell Hunter	Barnes Hunter	241	57.26
Spell Hunter	Big Priest	434	45.39
Spell Hunter	Token Shaman	889	40.94
Spell Hunter	Control Priest	1	100.0
Spell Hunter	Elemental Shaman	101	53.46
Spell Hunter	Control Warlock (Depricated)	5	60.0
Spell Hunter	Spell Hunter	300	50.0
Spell Hunter	Recruit Druid	3	66.66
Spell Hunter	Elemental Priest	249	48.99
Spell Hunter	Miracle Druid	7	28.57
Spell Hunter	Aggro Paladin	1350	31.7
Spell Hunter	Beast Hunter	8	62.5
Spell Hunter	Big Spell Mage	1015	57.83
Spell Hunter	Silver Hand Paladin	4	25.0
Spell Hunter	Recruit Hunter	13	23.07
Spell Hunter	Leyline Mage	9	77.77
Spell Hunter	Kingsbane Rogue	2	100.0
Spell Hunter	Demon Warlock	1114	46.49
Spell Hunter	Recruit Warrior	59	54.23
Spell Hunter	Shield Warrior	41	80.48
Spell Hunter	OTK DK Paladin	195	43.58
Spell Hunter	Tempo Rogue	3490	42.63
Spell Hunter	Deathrattle Warrior	5	80.0
Spell Hunter	Fatigue Warrior	150	63.33
Spell Hunter	Quest Warrior	97	47.42
Spell Hunter	N'Zoth Paladin	215	33.02
Spell Hunter	Mill Rogue	1169	74.5
Spell Hunter	Quest Druid	8	62.5
Spell Hunter	Quest Rogue	13	61.53
Spell Hunter	Murloc Paladin	1196	31.43
Spell Hunter	Control Paladin	3	33.33
Spell Hunter	Handbuff Paladin	4	50.0
Spell Hunter	Murloc Aggro Paladin	2	50.0
Spell Hunter	Freeze Mage	1	100.0
Spell Hunter	Aggro Hunter	1087	46.09
Spell Hunter	Jade Druid	2180	33.8
Spell Hunter	Control Mage	11	90.9
Spell Hunter	Elemental Mage	5	80.0
Spell Hunter	Exodia Mage	697	75.89
Spell Hunter	Secret Mage	2916	57.47
Spell Hunter	Big Druid	1	0.0
Spell Hunter	Jade Rogue	3	100.0
Spell Hunter	Pirate Murloc Paladin	1	0.0
Spell Hunter	Quest Paladin	2	100.0
Spiteful Warrior	Mill Rogue	597	84.25
Spiteful Warrior	Quest Druid	1	100.0
Spiteful Warrior	Giants Shaman	72	61.11
Spiteful Warrior	Quest Priest	1	100.0
Spiteful Warrior	Quest Rogue	3	100.0
Spiteful Warrior	Deathrattle Rogue	52	76.92
Spiteful Warrior	Murloc Paladin	792	40.4
Spiteful Warrior	Control Paladin	4	75.0
Spiteful Warrior	Handbuff Paladin	1	100.0
Spiteful Warrior	Murloc Aggro Paladin	1	0.0
Spiteful Warrior	Cube Warlock	1571	54.99
Spiteful Warrior	Recruit Druid	2	0.0
Spiteful Warrior	Oakheart Druid	1	100.0
Spiteful Warrior	Dragon Priest	529	58.03
Spiteful Warrior	Elemental Shaman	38	71.05
Spiteful Warrior	Deathrattle Warrior	1	100.0
Spiteful Warrior	Control Warlock (Depricated)	2	50.0
Spiteful Warrior	Midrange Hunter	366	52.45
Spiteful Warrior	Spell Hunter	151	72.18
Spiteful Warrior	Zoo Warlock	1194	45.3
Spiteful Warrior	Elemental Priest	202	55.44
Spiteful Warrior	Leyline Mage	2	0.0
Spiteful Warrior	Secret Hunter	103	57.28
Spiteful Warrior	Miracle Druid	5	100.0
Spiteful Warrior	Spiteful Warrior	70	50.0
Spiteful Warrior	Aggro Paladin	915	37.81
Spiteful Warrior	Beast Hunter	1	0.0
Spiteful Warrior	Miracle Rogue	278	58.99
Spiteful Warrior	Aggro Shaman	33	39.39
Spiteful Warrior	Big Spell Mage	669	57.24
Spiteful Warrior	Midrange Paladin	4	75.0
Spiteful Warrior	Recruit Hunter	10	100.0
Spiteful Warrior	Control Warrior	1	0.0
Spiteful Warrior	Prince Warlock	1	0.0
Spiteful Warrior	Kingsbane Rogue	1	0.0
Spiteful Warrior	Demon Warlock	979	55.05
Spiteful Warrior	Aggro Hunter	726	41.59
Spiteful Warrior	Recruit Warrior	29	65.51
Spiteful Warrior	Shield Warrior	26	53.84
Spiteful Warrior	Highlander Mage	1	0.0
Spiteful Warrior	Jade Druid	1437	53.65
Spiteful Warrior	Control Mage	6	66.66
Spiteful Warrior	Spiteful Priest	1826	52.73
Spiteful Warrior	Exodia Mage	469	81.87
Spiteful Warrior	Secret Mage	1560	54.8
Spiteful Warrior	Big Druid	1	100.0
Spiteful Warrior	OTK DK Paladin	78	62.82
Spiteful Warrior	Pirate Murloc Paladin	1	100.0
Spiteful Warrior	Overload Shaman	1	100.0
Spiteful Warrior	Highlander Priest	1786	56.77
Spiteful Warrior	Big Priest	342	47.95
Spiteful Warrior	Fatigue Warrior	94	65.95
Spiteful Warrior	Quest Warrior	47	59.57
Spiteful Warrior	C'Thun Druid	1	100.0
Spiteful Warrior	Pirate Warrior	97	43.29
Spiteful Warrior	N'Zoth Paladin	88	52.27
Spiteful Warrior	Miracle Priest	1	100.0
Spiteful Warrior	Token Shaman	311	57.55
Spiteful Warrior	Barnes Hunter	128	55.46
Spiteful Warrior	Aggro Druid	924	38.63
Spiteful Warrior	Spiteful Summoner Hunter	2	100.0
Spiteful Warrior	Tempo Rogue	2515	42.86
Midrange Paladin	Mill Rogue	34	67.64
Midrange Paladin	Spiteful Warrior	4	25.0
Midrange Paladin	Giants Shaman	3	66.66
Midrange Paladin	Deathrattle Rogue	4	50.0
Midrange Paladin	Murloc Paladin	42	21.42
Midrange Paladin	Control Paladin	1	100.0
Midrange Paladin	Cube Warlock	65	32.3
Midrange Paladin	Spiteful Priest	104	30.76
Midrange Paladin	Elemental Shaman	3	33.33
Midrange Paladin	Dragon Priest	25	40.0
